Date,Open,High,Low,Close,Adj Close,Volume
3/7/2018,0.1877713197892133,0.1622995884203009,0.1831772112771104,0.1906467739279183,0.1906467739279183,0.2768025789339737
3/8/2018,0.1925703340456501,0.1604787930050965,0.1822538876800102,0.1815600260909111,0.1815600260909111,0.1765243601574091
3/9/2018,0.1906724978618218,0.1793978076954994,0.1956646197388136,0.2131014998346573,0.2131014998346573,0.231234948571943
3/12/2018,0.2173505328658939,0.1850380107033619,0.1920810887866294,0.1909525426986251,0.1909525426986251,0.3328445316246626
3/13/2018,0.1962131651870289,0.1669627451877491,0.1803851677616404,0.1791136072548453,0.1791136072548453,0.2038285812227429
3/14/2018,0.1837576293930761,0.1626104979580804,0.1901024713248547,0.191498620769524,0.191498620769524,0.1615486761668481
3/15/2018,0.1946862536987056,0.1615446121734209,0.1910698084615837,0.1904938545935682,0.1904938545935682,0.0778891383874391
3/16/2018,0.1908688768167774,0.1631211787815532,0.1915754145476897,0.1847273051138723,0.1847273051138723,0.1071618395333819
3/19/2018,0.1786095890962873,0.1473331407144213,0.167326198858743,0.1738712708800894,0.1738712708800894,0.1520282962519239
3/20/2018,0.1730689872118268,0.1528845019574942,0.1793298738969658,0.1826521822327089,0.1826521822327089,0.08393135077207
3/21/2018,0.1798093753807698,0.1526624341845044,0.18308932050352,0.1804242077308765,0.1804242077308765,0.0713275381187424
3/22/2018,0.1726545226062855,0.1409379614596789,0.1636327725616323,0.1590616357816231,0.1590616357816231,0.1197933528738597
3/23/2018,0.1603080285469464,0.1303903750978404,0.1519807947249601,0.1464799751849891,0.1464799751849891,0.1451844952328848
3/26/2018,0.1645616356267173,0.1562819328177104,0.1555863324469588,0.1888774853468303,0.1888774853468303,0.187746601039122
3/27/2018,0.1932028799390601,0.1604343399248063,0.1445939399322602,0.1459338971140902,0.1459338971140902,0.1891368292754712
3/28/2018,0.1406322014133203,0.1069192042183168,0.1107593227948401,0.113343929446783,0.113343929446783,0.3086704882072981
3/29/2018,0.1157864985871408,0.0992583656726772,0.0982060303293608,0.1342696782569384,0.1342696782569384,0.3116586998336227
4/2/2018,0.1265624125479857,0.0937513908935594,0.096337310410991,0.1013739418189244,0.1013739418189244,0.2122876785612263
4/3/2018,0.1124054195251603,0.0901541199107707,0.1028448551462197,0.1087569260747268,0.1087569260747268,0.1999799170018161
4/4/2018,0.0866217501160013,0.0880668036422862,0.0879171663249525,0.1202682277818409,0.1202682277818409,0.2037731798484426
4/5/2018,0.1292018385411959,0.1077186357660313,0.1272479115668882,0.1312553163840151,0.1312553163840151,0.1646667347641892
4/6/2018,0.1203673639336039,0.1070302714129792,0.1196411957330232,0.1200716484135665,0.1200716484135665,0.1783370238727984
4/9/2018,0.1261915532932273,0.1085846125912386,0.1272699183367026,0.1224306772837902,0.1224306772837902,0.1507886905019537
4/10/2018,0.1390833890884859,0.1072523391859691,0.1329200234786072,0.1402110098526309,0.1402110098526309,0.1647584932903742
4/11/2018,0.1504264779996564,0.1354310555174406,0.1551906217057791,0.1524431717466404,0.1524431717466404,0.2377653855675957
4/12/2018,0.1653469594870169,0.1342985556184087,0.1660291053359226,0.1646316058930447,0.1646316058930447,0.1576411479857272
4/13/2018,0.1818598586499943,0.1484211853126187,0.1692828777035369,0.1698739422678006,0.1698739422678006,0.1887559448271563
4/16/2018,0.1790240515204701,0.1453346639901821,0.1599832894528383,0.1614206646518466,0.1614206646518466,0.3317832490482217
4/17/2018,0.2088432489028893,0.1953413016417933,0.2034471852726933,0.2231930138476202,0.2231930138476202,0.5665223345446613
4/18/2018,0.2233274325703019,0.1957854371877729,0.2195620700733761,0.2198291532720723,0.2198291532720723,0.1744641215506152
4/19/2018,0.215867224546995,0.1879913060175982,0.2100426207815124,0.2158537551551107,0.2158537551551107,0.1262943578894154
4/20/2018,0.2144275193975208,0.1906559860608072,0.2083498165175124,0.2050850453578014,0.2050850453578014,0.1387579358140453
4/23/2018,0.2077307343980022,0.1789092856855645,0.1887393596910694,0.1852515182188123,0.1852515182188123,0.1354563601643343
4/24/2018,0.1860698625603407,0.1545499103304162,0.1562678563859132,0.1597605654731911,0.1597605654731911,0.220726000384347
4/25/2018,0.1580393963677481,0.1317449427698621,0.1349645930969917,0.1570083778664186,0.1570083778664186,0.2384977224841283
4/26/2018,0.1659577376067671,0.1465115503531691,0.1634568569072626,0.1749634270218872,0.1749634270218872,0.1406277321966818
4/27/2018,0.1795912264707959,0.1483324123847085,0.1654794857101876,0.1701142515679926,0.1701142515679926,0.1026725969221074
4/30/2018,0.1682918061697963,0.1492872309747055,0.173437966898437,0.1716432286645762,0.1716432286645762,0.0856089736376023
5/1/2018,0.1667429938449619,0.1395168485101642,0.1658972010227032,0.1734780444298597,0.1734780444298597,0.0847052387193279
5/2/2018,0.1695569655787214,0.1475552084874113,0.1740535386807815,0.1736090966139386,0.1736090966139386,0.0788274991646511
5/3/2018,0.1716074466665877,0.1375405305994628,0.1637866814461875,0.1699613322336426,0.1699613322336426,0.0864226813226385
5/4/2018,0.1631437658730076,0.1561709322393829,0.1680517341388476,0.1883095423099726,0.1883095423099726,0.1223245031622065
5/7/2018,0.1921122008299378,0.1740240611451263,0.1937079408940197,0.20178677968013,0.20178677968013,0.1034239780610557
5/8/2018,0.2006413201887072,0.1703157895840101,0.2018642785520981,0.2031629073403567,0.2031629073403567,0.0621828487732923
5/9/2018,0.2069454781598074,0.1805303075945312,0.2116695410417365,0.2106113532509862,0.2106113532509862,0.0777246655574849
5/10/2018,0.2128569392990265,0.1807745364016035,0.2112957689175376,0.2090823739700904,0.2090823739700904,0.0719923546103465
5/11/2018,0.2088214135071245,0.1789981274503541,0.2058655248167981,0.2022236006349157,0.2022236006349157,0.0596551610708393
5/14/2018,0.2035861668714867,0.177310491427015,0.2106362539468762,0.2067451445364569,0.2067451445364569,0.0510004276293578
5/15/2018,0.2007285919683028,0.1694053574579682,0.200501232872668,0.201502808161701,0.201502808161701,0.0623629032397684
5/16/2018,0.2014702472184312,0.1755784689397208,0.2064591579821618,0.2060024849129713,0.2060024849129713,0.0437618918184289
5/17/2018,0.204196944991237,0.1771994908486875,0.2021281509344135,0.1995150752463799,0.1995150752463799,0.0656454346670637
5/18/2018,0.1984599619704626,0.1682506987453984,0.2013146589263632,0.1972433729969421,0.1972433729969421,0.0421344764483564
5/21/2018,0.2032807440005593,0.1803748539359136,0.2071406797226376,0.213931549423985,0.213931549423985,0.0954513740406473
5/22/2018,0.2184193765792516,0.1909224402977521,0.2196719676167809,0.2134946607555186,0.2134946607555186,0.0834552452116765
5/23/2018,0.2074908177143686,0.2095083866368378,0.2129446277947424,0.2421091647764957,0.2421091647764957,0.1541733682131152
5/24/2018,0.2408655700958544,0.2294932871119002,0.2415908004895687,0.2520914893870261,0.2520914893870261,0.2357086095466956
5/25/2018,0.2529939174265782,0.2302926498227352,0.258541052159406,0.2564601139542174,0.2564601139542174,0.1155361035174678
5/29/2018,0.2564841036639188,0.2341564438793484,0.2538802865270877,0.2530525911604327,0.2530525911604327,0.1484393259730299
5/30/2018,0.2583818744070005,0.2294932871119002,0.2594864484806757,0.2613748165923077,0.2613748165923077,0.0786266691828124
5/31/2018,0.2615012013895827,0.2328907179721162,0.2615749612873768,0.2571372442091952,0.2571372442091952,0.100028912592213
6/1/2018,0.2616757471301321,0.2427943264448577,0.2673130253557055,0.2753325371354876,0.2753325371354876,0.103328756948977
6/4/2018,0.2808716732743862,0.2494781875869626,0.273226939124049,0.2794390551502088,0.2794390551502088,0.1131919328673846
6/5/2018,0.2822677730730777,0.2646444776359592,0.2861979491005224,0.2881544393186327,0.2881544393186327,0.1248954731883317
6/6/2018,0.291996613275583,0.2643114092846419,0.2904189904520321,0.2917586070100605,0.2917586070100605,0.113716514630291
6/7/2018,0.2936544673350311,0.2621353178677027,0.2782614065292538,0.2785434783766854,0.2785434783766854,0.1235104388308232
6/8/2018,0.2707938092128871,0.2481236887518202,0.2748537912314392,0.2767305275773607,0.2767305275773607,0.0706661842130321
6/11/2018,0.2791266128760891,0.2554070702616429,0.2850987098490525,0.2786527333084864,0.2786527333084864,0.0569318372653881
6/12/2018,0.282878551192828,0.2560954346146948,0.2874950426233428,0.2838513419356371,0.2838513419356371,0.0544837890384918
6/13/2018,0.2914512737210218,0.2966647581530821,0.292133799287368,0.3190187828074011,0.3190187828074011,0.2956840598127087
6/14/2018,0.3279671884808546,0.3206022256126678,0.334212710810812,0.3472837881257538,0.3472837881257538,0.2329333469528378
6/15/2018,0.3420151397690664,0.3291068799494326,0.3435782512181204,0.3453397851423501,0.3453397851423501,0.2154438256033989
6/18/2018,0.3354929005100973,0.3164498185055719,0.3413577659453662,0.3418885346009601,0.3418885346009601,0.0983512897266807
6/19/2018,0.3393757159572144,0.343385034359684,0.3457547229512456,0.3737358448290939,0.3737358448290939,0.2692697233220741
6/20/2018,0.3953275411670395,0.3748723375660375,0.392142632554145,0.3994670413455388,0.3994670413455388,0.2657638551046307
6/21/2018,0.4089174268616439,0.3831771517802296,0.3850415228063862,0.3965837316566941,0.3965837316566941,0.2985770503269547
6/22/2018,0.4058635384442507,0.377159496177639,0.39225253009755,0.3870819601171792,0.3870819601171792,0.1607436249465463
6/25/2018,0.3725105516550665,0.344939373317399,0.3243195575475833,0.3289574430153825,0.3289574430153825,0.3695773740787357
6/26/2018,0.3476212478408207,0.3422525344606522,0.3469638597461204,0.3615255479010432,0.3615255479010432,0.2431981828349229
6/27/2018,0.3787710410159958,0.3573744358251491,0.3490524407056553,0.3418667373486821,0.3418667373486821,0.2665741002037732
6/28/2018,0.3513731861575597,0.3247546327197639,0.3426768662380011,0.3528538237665437,0.3528538237665437,0.1917562755041092
6/29/2018,0.3605130814547211,0.3345916292986777,0.3502615775005301,0.3441383740687515,0.3441383740687515,0.140381888598224
7/2/2018,0.3305412413496224,0.3280410630016526,0.3270676556762579,0.3588824819830223,0.3588824819830223,0.1211645368877931
7/3/2018,0.3611674627438959,0.3315939475204862,0.3479532014541854,0.3421506411534302,0.3421506411534302,0.0716114701620317
7/5/2018,0.3487555301193675,0.3299506979611021,0.3509430992410058,0.3593412356174476,0.3593412356174476,0.1264692184770508
7/6/2018,0.3567175399685577,0.3508460305622065,0.3611880178586191,0.3808785219690166,0.3808785219690166,0.1295976648320732
7/9/2018,0.3970726670060832,0.3740951336687403,0.3954403503085546,0.4042943518334746,0.4042943518334746,0.1728436313523302
7/10/2018,0.3998865711177378,0.3748057234516651,0.3997932959732838,0.3969987575435141,0.3969987575435141,0.1426394946009629
7/11/2018,0.3870165707182439,0.3755384742686722,0.3943411110570848,0.403595356612538,0.403595356612538,0.1483700742551545
7/12/2018,0.3953493765628042,0.3689212960778193,0.3881853316762405,0.3923461614578939,0.3923461614578939,0.2008178627881088
7/13/2018,0.3823266636371674,0.3538437789567329,0.3602206829203686,0.3536838078265031,0.3536838078265031,0.2523359470085854
7/16/2018,0.3600550158611137,0.3390993301869638,0.3528997780857998,0.3639064395529133,0.3639064395529133,0.3776988692925764
7/17/2018,0.2465589499472045,0.2983301665260039,0.2479224295704276,0.3180358815974041,0.3180358815974041,0.9914491441353316
7/18/2018,0.3213576752609316,0.2941777594189079,0.3102712469366209,0.3085341100578892,0.3085341100578892,0.3566861667962251
7/19/2018,0.2991514660500671,0.2777901299266343,0.2896935211262825,0.28472511927257,0.28472511927257,0.2724137513136185
7/20/2018,0.2857579593104185,0.2661322713161812,0.2834059055850524,0.2777789559715533,0.2777789559715533,0.241562111000116
7/23/2018,0.2731714809453408,0.2514766643112018,0.2690278363895201,0.2812957336971389,0.2812957336971389,0.1793827248127174
7/24/2018,0.2901642789163322,0.2592485700515038,0.2711383581645141,0.2696315126556747,0.2696315126556747,0.2026911217566391
7/25/2018,0.2697249633181712,0.2500999378256422,0.2735346909388044,0.2817544196178835,0.2817544196178835,0.1267964328440122
7/26/2018,0.2710773945066917,0.2551183905948251,0.2756892240549489,0.2822349705045867,0.2822349705045867,0.1012754435139706
7/27/2018,0.2899679654021231,0.2583603655758791,0.2647407769270455,0.2650225787882914,0.2650225787882914,0.1351360709691605
7/30/2018,0.2574220724282565,0.2251188122318141,0.2259815899278255,0.220790255045479,0.220790255045479,0.2963402198395784
7/31/2018,0.2128787746947911,0.2039570253937649,0.2127467735233918,0.2262292385021902,0.2262292385021902,0.2240535454282612
8/1/2018,0.2223894638059643,0.2081982742656506,0.2259815899278255,0.2282606336357481,0.2282606336357481,0.1150703857147556
8/2/2018,0.2253561458845084,0.2095083866368378,0.2274985444918109,0.2416286138897923,0.2416286138897923,0.1036577026088853
8/3/2018,0.2483040103455015,0.2158591105907457,0.2357868524174637,0.2385487248326732,0.2385487248326732,0.133385733799859
8/6/2018,0.2376589713336767,0.2250078116534867,0.2429538461689987,0.2556519271465362,0.2556519271465362,0.1221271357662616
8/7/2018,0.2602578773764223,0.2368432849566396,0.2589368288549407,0.2576395945324889,0.2576395945324889,0.1181936381909373
8/8/2018,0.2580328483666485,0.2256961760065388,0.2536604254859227,0.2484217923270906,0.2484217923270906,0.0735920692932689
8/9/2018,0.2487620759391089,0.2260292421373116,0.2519236758351274,0.252244338823383,0.252244338823383,0.0636475226063576
8/10/2018,0.2464716781676089,0.2186126323987443,0.2488458191218827,0.2446211107967569,0.2446211107967569,0.055131292600627
8/13/2018,0.2311585674704721,0.2143713835268585,0.2370839459402841,0.2346606533364975,0.2346606533364975,0.0994610485056345
8/14/2018,0.235957514104804,0.2037571852711922,0.2308842211726447,0.2263165629386636,0.2263165629386636,0.0806990268402345
8/15/2018,0.218375773409827,0.1884132139131608,0.1973574240028137,0.2020925484508368,0.2020925484508368,0.184218226013369
8/16/2018,0.2093667530616857,0.1787982851072369,0.1978190847021246,0.1934426892822962,0.1934426892822962,0.0960123129554382
8/17/2018,0.1856117969667333,0.1636985425562778,0.1796816370528717,0.1810794752042077,0.1810794752042077,0.160385247306541
8/20/2018,0.1760792724597955,0.179753103697234,0.1752187300888612,0.2049977209213278,0.2049977209213278,0.2154957643918054
8/21/2018,0.2117662601899042,0.2017364808965357,0.2164842133601314,0.2274742462646571,0.2274742462646571,0.2361345076116294
8/22/2018,0.2281046114309741,0.2121952254935846,0.2334344650299687,0.241497559521401,0.241497559521401,0.1348105878951459
8/23/2018,0.2490892665836963,0.2207887238156834,0.2339620778858893,0.2299862578142869,0.2299862578142869,0.1764603023183744
8/24/2018,0.2444866334635734,0.2409290779493633,0.2491096277483215,0.2729079810810683,0.2729079810810683,0.2351978781273643
8/27/2018,0.2906223466912978,0.2749922216546805,0.2830980856174633,0.2854895761483338,0.2854895761483338,0.2819116244202332
8/28/2018,0.290796892431847,0.2649997714171493,0.2839335184409729,0.2940302437301296,0.2940302437301296,0.1398642320071052
8/29/2018,0.290731453866658,0.264711089529787,0.289495666854932,0.293047344704445,0.293047344704445,0.1207524891664343
8/30/2018,0.2859324396102212,0.2801439026526082,0.2908807193041764,0.2994692271868409,0.2994692271868409,0.1703072871851427
8/31/2018,0.2982789358509187,0.2783452660509415,0.2986632848380561,0.2922609573333541,0.2922609573333541,0.1177175326305438
9/4/2018,0.289139038372399,0.2625350003333925,0.2858681905159524,0.2833489916123434,0.2833489916123434,0.1118622998841765
9/5/2018,0.2750256485189981,0.2503442332490494,0.2299608316211895,0.2343766818180687,0.2343766818180687,0.2068687316374741
9/6/2018,0.2476277936605621,0.2339343761063584,0.2435034657947337,0.2459098463068292,0.2459098463068292,0.2061312008421009
9/7/2018,0.2361974984105425,0.2333792399820512,0.2418766136873433,0.2507590239450362,0.2507590239450362,0.1378420818451427
9/10/2018,0.2581637254970268,0.2261624703660564,0.2458998007675025,0.2501692836559005,0.2501692836559005,0.0797814415783851
9/11/2018,0.2415854553909648,0.2342674444576759,0.2477025685292626,0.2665952880011049,0.2665952880011049,0.0875012768285483
9/12/2018,0.2730187706005562,0.2659768176575637,0.2748317844616248,0.2972193877190496,0.2972193877190496,0.1616473598648206
9/13/2018,0.3010056336237244,0.2741040171790558,0.298135669783657,0.2932875862909563,0.2932875862909563,0.1250357079170295
9/14/2018,0.2936762351086909,0.2674423836873684,0.2907048014513282,0.285445913930097,0.285445913930097,0.0625412264132977
9/17/2018,0.2842309823813487,0.2590931163928863,0.2601679702211513,0.2544068538547007,0.2544068538547007,0.1026293145984352
9/18/2018,0.2612176793551665,0.2609139784244257,0.264542922655695,0.2921954301491585,0.2921954301491585,0.160490856176301
9/19/2018,0.3054556218398092,0.281920309383313,0.2812733770402438,0.2906882481205406,0.2906882481205406,0.1858162094033445
9/20/2018,0.2974064056517701,0.2655993628422912,0.2900672910520028,0.2871933353609138,0.2871933353609138,0.0973696466257966
9/21/2018,0.2894007904517972,0.2699516100719599,0.2847249377248536,0.2780847902716287,0.2780847902716287,0.186747645008769
9/24/2018,0.2728442903007535,0.2731048143456482,0.2706326839255745,0.2964766625661954,0.2964766625661954,0.141593793661044
9/25/2018,0.297340967086581,0.2679975198116757,0.2929692321108776,0.2960835038296465,0.2960835038296465,0.0979184664899593
9/26/2018,0.3046702979795096,0.2916685330343165,0.3070175427218401,0.3145409688377774,0.3145409688377774,0.2191072414790089
9/27/2018,0.3183692254087276,0.2943332130775254,0.318273741664499,0.3207225420199812,0.3207225420199812,0.1070319925623655
9/28/2018,0.3169949588244424,0.2890038529911075,0.3132832196460894,0.3063497977742935,0.3063497977742935,0.1033737705655961
10/1/2018,0.3096001893663246,0.3007949376097608,0.3173723566843797,0.3222952512327947,0.3222952512327947,0.1252174936764525
10/2/2018,0.3282071727865929,0.3023271199744824,0.3135030147328993,0.3129245995910394,0.3129245995910394,0.1297552124902398
10/3/2018,0.3154462141217126,0.2892925348784699,0.315811456733599,0.3127279525090841,0.3127279525090841,0.0805847615057401
10/4/2018,0.3096656279315137,0.2781676513582417,0.2839774638277682,0.2834581810147757,0.2834581810147757,0.1372984558598206
10/5/2018,0.2745239121338615,0.2505884598355771,0.2457239510674879,0.2565911661382963,0.2565911661382963,0.2143167538949763
10/8/2018,0.2426979044551054,0.2271617420363435,0.234973358210935,0.2516764635002061,0.2516764635002061,0.1944501673294633
10/9/2018,0.2498964258397604,0.2399742593593663,0.2547157193505973,0.2661147349300893,0.2661147349300893,0.1317687061874678
10/10/2018,0.2608904232698326,0.2320468999604467,0.2070087776078967,0.2009785950567609,0.2009785950567609,0.2776838070439384
10/11/2018,0.1985472337500581,0.1855265327132969,0.1859473161755995,0.1905157195595271,0.1905157195595271,0.2586222716987273
10/12/2018,0.2304605153897679,0.2012923453505558,0.2147253909851666,0.2308381068402051,0.2308381068402051,0.2376511202331013
10/15/2018,0.226228676083657,0.1966514140129804,0.2103943861358969,0.2167929941468708,0.2167929941468708,0.1743585126808552
10/16/2018,0.2253779136581682,0.2160590195501978,0.2183748740939606,0.2457787941227504,0.2457787941227504,0.3291603402336899
10/17/2018,0.3150099163017652,0.2872274440398582,0.2754034108571742,0.2857517482301723,0.2857517482301723,0.5447842203035649
10/18/2018,0.2764871868828787,0.2477017786357132,0.252429284119712,0.2464559243777281,0.2464559243777281,0.2998079996121904
10/19/2018,0.2553934245547965,0.2334902405603786,0.2219804096174807,0.215788227970915,0.215788227970915,0.2696177132043982
10/22/2018,0.2163471255363671,0.1890793506157955,0.1959064193969595,0.2089513217860115,0.2089513217860115,0.2761966264025637
10/23/2018,0.1834086033527241,0.1908113731030898,0.1880578357521152,0.2168585213310664,0.2168585213310664,0.2382830421587145
10/24/2018,0.214558396527899,0.1828618526700879,0.1527942889314889,0.1484239803527051,0.1484239803527051,0.3098200667240302
10/25/2018,0.1596754150314315,0.1538615459773641,0.1627313875815129,0.1725388054380996,0.1725388054380996,0.2112679470155106
10/26/2018,0.1452566699292079,0.1406492795723166,0.1342610645867014,0.1440553557855137,0.1440553557855137,0.3198044331487198
10/29/2018,0.1556181214658698,0.1271040136528313,0.0971067910778908,0.111312534313225,0.111312534313225,0.3558638026464544
10/30/2018,0.0908535894221124,0.0885330980018039,0.0878951595551379,0.1134313215969374,0.1134313215969374,0.3902628622081256
10/31/2018,0.139279702602695,0.135120145979661,0.1403068804697856,0.1483147909502726,0.1483147909502726,0.3326904465523898
11/1/2018,0.1541565809206307,0.1505529568819377,0.1438684706065105,0.1823900756802389,0.1823900756802389,0.2419914716509436
11/2/2018,0.1834086033527241,0.1581694089636222,0.1695026727903468,0.164303972156379,0.164303972156379,0.2122669030458636
11/5/2018,0.1683572447349856,0.1485100270774083,0.1594116630572889,0.1781525032971264,0.1781525032971264,0.1582228624158808
11/6/2018,0.1763410245391937,0.1544832962160438,0.1628412851249179,0.1681046536867125,0.1681046536867125,0.1483094790020135
11/7/2018,0.1722836633515272,0.1730026306613015,0.1753726389734164,0.2044953050686657,0.2044953050686657,0.2109459265273899
11/8/2018,0.2052221855351702,0.1807523087511862,0.1877060703977308,0.1835696217878788,0.1835696217878788,0.1710500118593567
11/9/2018,0.1682918061697963,0.1384065762615496,0.1468144252050144,0.152006283078174,0.152006283078174,0.2135861482713905
11/12/2018,0.1441441554243209,0.1151130178541813,0.1305896428609265,0.1314737607182482,0.1314737607182482,0.169334300548993
11/13/2018,0.1332373643330978,0.1174667905801553,0.1272259729499073,0.1321945553757751,0.1321945553757751,0.1919692245365761
11/14/2018,0.1450166856234694,0.1136696772542493,0.1034823655455451,0.1154409172939051,0.1154409172939051,0.2719791967839502
11/15/2018,0.1125362966555386,0.0929298005323071,0.1119685277425486,0.122714648802219,0.122714648802219,0.1527537079966689
11/16/2018,0.1160919214580684,0.0911977780450129,0.1094182838852244,0.1143050312201897,0.1143050312201897,0.1377330103894889
11/19/2018,0.1087843583387996,0.0764755569256609,0.0833663004345176,0.0802079492379455,0.0802079492379455,0.2051547516200574
11/20/2018,0.0451759439693536,0.0570457925749059,0.0412654502940927,0.0723007496928904,0.0723007496928904,0.2692125906548269
11/21/2018,0.0883450405592803,0.0548252480776767,0.0665699598477141,0.0617068220115777,0.0617068220115777,0.1710344302228347
11/23/2018,0.0571297433781697,0.0329750991071199,0.0563030344602865,0.0544767527215006,0.0544767527215006,0.0710020550447279
11/26/2018,0.058089547538272,0.0346405074800417,0.0496196752006993,0.0601777772013134,0.0601777772013134,0.1965813889470795
11/27/2018,0.055231972635088,0.0409246195401218,0.0547641412793202,0.0715362272877583,0.0715362272877583,0.173224515800645
11/28/2018,0.083022522144047,0.0740551723058592,0.0705931447293947,0.1065288860435259,0.1065288860435259,0.2364478716350157
11/29/2018,0.1055777573952635,0.0884664838874315,0.097326652119056,0.1198532040793333,0.1198532040793333,0.2473584797862892
11/30/2018,0.1179678568053854,0.0891770758909008,0.1139471452043233,0.114130316817874,0.114130316817874,0.1855270834812146
12/3/2018,0.1292891103207915,0.1067415895256169,0.1172888083455282,0.1232388619071591,0.1232388619071591,0.2246075591712647
12/4/2018,0.1182514442805483,0.1001243424978846,0.0956118410852415,0.0905397048374196,0.0905397048374196,0.2018098936466743
12/6/2018,0.075060512294857,0.0723231498185651,0.0789474048116573,0.107031301896188,0.107031301896188,0.2065484424423003
12/7/2018,0.1059267834356155,0.0745214666653769,0.0706811036558189,0.0682816238283235,0.0682816238283235,0.196029106497023
12/10/2018,0.0660297219916975,0.04558777630757,0.0645912742331057,0.0782420812885831,0.0782420812885831,0.1464950839936773
12/11/2018,0.0876033220497636,0.0529599995821823,0.0693180579763887,0.0686747825648724,0.0686747825648724,0.1506086360354776
12/12/2018,0.0735990393717228,0.0691033336510488,0.077496400205803,0.0895568036274225,0.0895568036274225,0.1785430477334778
12/13/2018,0.0953690183847445,0.0636630396026383,0.0893022187741969,0.0920468846817251,0.0920468846817251,0.1252642385860184
12/14/2018,0.0826516628892887,0.0599991545054771,0.0742426278381888,0.0719949132085028,0.0719949132085028,0.1518568982501822
12/17/2018,0.0710904905088908,0.0495847963723834,0.0656245635264445,0.063170274108278,0.063170274108278,0.146998890241221
12/18/2018,0.0640882826384448,0.0557356802037187,0.0704832493844683,0.0809506066771188,0.0809506066771188,0.159384559983241
12/19/2018,0.0786161349160285,0.0671048569268095,0.0715384750963094,0.0718419960584652,0.0718419960584652,0.2189116053760108
12/20/2018,0.0670113615475644,0.0427454815716611,0.0453986008720119,0.0583210986543833,0.0583210986543833,0.2709283019651906
12/21/2018,0.0652444003127562,0.0307545546098907,0.0221166871441381,0.0273257335619081,0.0273257335619081,0.3506491482904348
12/24/2018,0.017625378766133,0.0,0.0053862657367668,0.0,0.0,0.1454909340844836
12/26/2018,0.0,0.0085491096375992,0.0,0.0432275248021724,0.0432275248021724,0.2295469379487295
12/27/2018,0.035316196097455,0.010969494257401,0.0195005263058604,0.0473777377998146,0.0473777377998146,0.1920211633249827
12/28/2018,0.0523962331276686,0.0250033532442452,0.0408257611889403,0.0484916933782029,0.0484916933782029,0.1705115797528752
12/31/2018,0.0572388527348881,0.043189617117641,0.06325023532349,0.0737860667555496,0.0737860667555496,0.2140726415894654
1/2/2019,0.0553192465960418,0.0424124132203438,0.0557314102632157,0.0737860667555496,0.0737860667555496,0.1824003684191391
1/3/2019,0.0791397066969299,0.0558245219685084,0.0729894797021636,0.0815185497139766,0.0815185497139766,0.2393616376646243
1/4/2019,0.1046179554165195,0.1046986597210876,0.1040100465542992,0.1391188537108331,0.1391188537108331,0.3148546666135737
